epoch,home_team,away_team,tournament,neutral,home_team_win_percent,away_team_win_percent,winner
-1774810800.0,H-Sweden,A-Denmark,Friendly,F,0.2,1.0,Away
-1774810800.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.3333333333333333,0.5333333333333333,Home
-1772996400.0,H-Germany,A-Denmark,Friendly,F,0.25,1.0,Away
-1772996400.0,H-Uruguay,A-Argentina,Copa Newton,F,0.35714285714285715,0.5161290322580645,Home
-1772391600.0,H-Belgium,A-Switzerland,Friendly,F,0.5333333333333333,0.3125,Home
-1770577200.0,H-Belgium,A-Germany,Friendly,F,0.5483870967741935,0.23809523809523808,Home
-1765652400.0,H-Wales,A-Northern Ireland,British Home Championship,F,0.3333333333333333,0.1875,Away
-1765134000.0,H-France,A-Belgium,Friendly,F,0.4090909090909091,0.5625,Home
-1763924400.0,H-Luxembourg,A-France,Friendly,F,0.0,0.43478260869565216,Home
-1763406000.0,H-England,A-Northern Ireland,British Home Championship,F,0.7,0.25,Away
-1762196400.0,H-Scotland,A-Wales,British Home Championship,F,0.3333333333333333,0.2916666666666667,Tie
-1761505200.0,H-France,A-Switzerland,Friendly,F,0.4166666666666667,0.29411764705882354,Tie
-1760900400.0,H-Belgium,A-Netherlands,Friendly,F,0.5454545454545454,0.6956521739130435,Away
-1760814000.0,H-Wales,A-England,British Home Championship,F,0.2916666666666667,0.6666666666666666,Away
-1759690800.0,H-Italy,A-France,Friendly,F,0.2857142857142857,0.4,Home
-1759086000.0,H-Italy,A-Switzerland,Friendly,F,0.375,0.2777777777777778,Tie
-1759086000.0,H-Netherlands,A-Germany,Friendly,F,0.7083333333333334,0.22727272727272727,Tie
-1758308400.0,H-Scotland,A-England,British Home Championship,F,0.26666666666666666,0.7,Home
-1757271600.0,H-Netherlands,A-Belgium,Friendly,F,0.7083333333333334,0.5,Home
-1755457200.0,H-Denmark,A-Netherlands,Friendly,F,1.0,0.75,Home
-1755457200.0,H-Switzerland,A-Italy,Friendly,F,0.2631578947368421,0.3333333333333333,Away
-1754247600.0,H-Hungary,A-France,Friendly,F,0.3333333333333333,0.4,Home
-1746385200.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.39285714285714285,0.4838709677419355,Home
-1745175600.0,H-Argentina,A-Uruguay,Copa Premio Honor Argentino,F,0.46875,0.41379310344827586,Home
-1744570800.0,H-Argentina,A-Brazil,Friendly,F,0.48484848484848486,0.0,Home
-1743966000.0,H-Argentina,A-Brazil,Copa Roca,F,0.5,0.0,Away
-1733079600.0,H-Italy,A-Switzerland,Friendly,F,0.4,0.25,Home
-1722193200.0,H-Denmark,A-Sweden,Friendly,F,1.0,0.16666666666666666,Home
-1718564400.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.41379310344827586,0.47058823529411764,Away
-1716145200.0,H-Argentina,A-Uruguay,Copa Lipton,F,0.4857142857142857,0.4,Home
-1713726000.0,H-Uruguay,A-Argentina,Copa Newton,F,0.3870967741935484,0.5,Home
-1713121200.0,H-Denmark,A-Norway,Friendly,F,1.0,0.0,Home
-1709492400.0,H-Sweden,A-Denmark,Friendly,F,0.14285714285714285,1.0,Away
-1690743600.0,H-Denmark,A-Sweden,Friendly,F,1.0,0.125,Home
-1688929200.0,H-Norway,A-Denmark,Friendly,F,0.0,1.0,Away
-1688324400.0,H-Chile,A-Uruguay,Copa América,T,0.0,0.40625,Away
-1687978800.0,H-Argentina,A-Chile,Copa América,F,0.4864864864864865,0.0,Home
-1687806000.0,H-Brazil,A-Chile,Copa América,T,0.5,0.0,Tie
-1687633200.0,H-Argentina,A-Brazil,Copa América,F,0.5,0.3333333333333333,Tie
-1687460400.0,H-Argentina,A-Chile,Friendly,F,0.48717948717948717,0.0,Home
-1687460400.0,H-Brazil,A-Uruguay,Copa América,T,0.25,0.42424242424242425,Away
-1687287600.0,H-Uruguay,A-Chile,Friendly,F,0.4411764705882353,0.0,Home
-1687028400.0,H-Argentina,A-Uruguay,Copa América,F,0.5,0.45714285714285713,Tie
-1686942000.0,H-Uruguay,A-Brazil,Friendly,F,0.4444444444444444,0.2,Away
-1684522800.0,H-Argentina,A-Uruguay,Copa Newton,F,0.5,0.4444444444444444,Home
-1684522800.0,H-Uruguay,A-Argentina,Copa Lipton,F,0.43243243243243246,0.5121951219512195,Away
-1684090800.0,H-Sweden,A-United States,Friendly,F,0.1111111111111111,0.0,Away
-1682881200.0,H-Norway,A-United States,Friendly,F,0.0,1.0,Tie
-1680462000.0,H-Argentina,A-Uruguay,Friendly,F,0.525,0.4166666666666667,Home
-1680462000.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.40540540540540543,0.5365853658536586,Away
-1679857200.0,H-Sweden,A-Denmark,Friendly,F,0.1,1.0,Home
-1679252400.0,H-Denmark,A-Norway,Friendly,F,0.9090909090909091,0.0,Home
-1678042800.0,H-Uruguay,A-Argentina,Friendly,F,0.39473684210526316,0.5476190476190477,Home
-1661626800.0,H-Japan,A-Philippines,Friendly,F,0.0,0.0,Home
-1659294000.0,H-Denmark,A-Sweden,Friendly,F,0.9166666666666666,0.2222222222222222,Tie
-1658084400.0,H-Norway,A-Denmark,Friendly,F,0.0,0.8461538461538461,Away
-1655406000.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.41025641025641024,0.5348837209302325,Away
-1652986800.0,H-Argentina,A-Uruguay,Copa Lipton,F,0.5348837209302325,0.41025641025641024,Home
-1651431600.0,H-Uruguay,A-Argentina,Copa Newton,F,0.4,0.5454545454545454,Home
-1649012400.0,H-Uruguay,A-Chile,Copa América,F,0.425,0.0,Home
-1648753200.0,H-Argentina,A-Brazil,Copa América,T,0.5348837209302325,0.3333333333333333,Home
-1648494000.0,H-Argentina,A-Chile,Copa América,T,0.5454545454545454,0.0,Home
-1648407600.0,H-Denmark,A-Norway,Friendly,F,0.8571428571428571,0.0,Home
-1648407600.0,H-Uruguay,A-Brazil,Copa América,F,0.45,0.2857142857142857,Home
-1647975600.0,H-Brazil,A-Chile,Copa América,T,0.25,0.0,Home
-1647802800.0,H-Sweden,A-Denmark,Friendly,F,0.2,0.8666666666666667,Away
-1647802800.0,H-Uruguay,A-Argentina,Copa América,F,0.4634146341463415,0.5555555555555556,Home
-1647630000.0,H-Uruguay,A-Brazil,Friendly,F,0.47619047619047616,0.3333333333333333,Home
-1641754800.0,H-Switzerland,A-Austria,Friendly,F,0.2222222222222222,0.5,Away
-1641495600.0,H-Switzerland,A-Austria,Friendly,F,0.21052631578947367,0.6666666666666666,Home
-1629921600.0,H-Austria,A-Switzerland,Friendly,F,0.5,0.2631578947368421,Home
-1629662400.0,H-Hungary,A-Switzerland,Friendly,F,0.6666666666666666,0.25,Home
-1627848000.0,H-Denmark,A-Sweden,Friendly,F,0.875,0.18181818181818182,Home
-1626638400.0,H-Norway,A-Denmark,Friendly,F,0.0,0.8823529411764706,Home
-1623873600.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.4878048780487805,0.5116279069767442,Tie
-1623009600.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.47619047619047616,0.5,Home
-1621454400.0,H-Argentina,A-Uruguay,Copa Premio Honor Argentino,F,0.5,0.47619047619047616,Tie
-1620590400.0,H-Argentina,A-Uruguay,Copa Premio Honor Argentino,F,0.4888888888888889,0.46511627906976744,Home
-1618344000.0,H-Uruguay,A-Argentina,Copa Lipton,F,0.45454545454545453,0.4888888888888889,Tie
-1617566400.0,H-Argentina,A-Uruguay,Copa Newton,F,0.4782608695652174,0.4444444444444444,Home
-1616961600.0,H-Denmark,A-Norway,Friendly,F,0.8333333333333334,0.14285714285714285,Home
-1615752000.0,H-Sweden,A-Denmark,Friendly,F,0.16666666666666666,0.8421052631578947,Away
-1603652400.0,H-Belgium,A-France,Friendly,F,0.4444444444444444,0.4444444444444444,Tie
-1598212800.0,H-Brazil,A-Chile,Copa América,F,0.3,0.0,Home
-1598212800.0,H-Paraguay,A-Argentina,Friendly,F,0.0,0.5111111111111111,Away
-1598040000.0,H-Argentina,A-Uruguay,Copa América,T,0.5217391304347826,0.4318181818181818,Away
-1597867200.0,H-Paraguay,A-Argentina,Friendly,F,0.0,0.5106382978723404,Away
-1597694400.0,H-Chile,A-Uruguay,Copa América,T,0.0,0.4444444444444444,Away
-1597608000.0,H-Brazil,A-Argentina,Copa América,F,0.36363636363636365,0.5208333333333334,Home
-1597348800.0,H-Paraguay,A-Argentina,Friendly,F,0.0,0.5102040816326531,Away
-1597262400.0,H-Argentina,A-Chile,Copa América,T,0.52,0.0,Home
-1597089600.0,H-Paraguay,A-Argentina,Friendly,F,0.0,0.5294117647058824,Away
-1596916800.0,H-Brazil,A-Uruguay,Copa América,F,0.4166666666666667,0.45652173913043476,Tie
-1596657600.0,H-Brazil,A-Uruguay,Copa América,F,0.38461538461538464,0.44680851063829785,Home
-1596398400.0,H-Brazil,A-Argentina,Friendly,F,0.42857142857142855,0.5384615384615384,Tie
-1596052800.0,H-Denmark,A-Sweden,Friendly,F,0.85,0.15384615384615385,Home
-1595707200.0,H-Netherlands,A-Sweden,Friendly,F,0.5454545454545454,0.15384615384615385,Home
-1595448000.0,H-Denmark,A-Norway,Friendly,F,0.8571428571428571,0.125,Home
-1592337600.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.4375,0.5283018867924528,Home
-1589140800.0,H-Sweden,A-Netherlands,Friendly,F,0.14285714285714285,0.5833333333333334,Home
-1589140800.0,H-Uruguay,A-Argentina,Copa Newton,F,0.4375,0.5283018867924528,Home
-1588536000.0,H-Norway,A-Netherlands,Friendly,F,0.1111111111111111,0.5384615384615384,Tie
-1587931200.0,H-Argentina,A-Uruguay,Copa Lipton,F,0.5185185185185185,0.4489795918367347,Away
-1586721600.0,H-Norway,A-Denmark,Friendly,F,0.1,0.8636363636363636,Home
-1584907200.0,H-Sweden,A-Denmark,Friendly,F,0.2,0.8260869565217391,Home
-1584302400.0,H-Argentina,A-Uruguay,Copa Premio Honor Argentino,F,0.5,0.48936170212765956,Home
-1583784000.0,H-Northern Ireland,A-England,British Home Championship,F,0.6666666666666666,0.5555555555555556,Tie
-1580065200.0,H-Uruguay,A-Argentina,Friendly,F,0.46808510638297873,0.5192307692307693,Home
-1576436400.0,H-Italy,A-France,Friendly,F,0.5714285714285714,0.4666666666666667,Home
-1574103600.0,H-Northern Ireland,A-Wales,British Home Championship,F,0.6666666666666666,0.1111111111111111,Tie
-1573066800.0,H-Wales,A-Scotland,British Home Championship,F,0.1111111111111111,0.2,Tie
-1572807600.0,H-Switzerland,A-France,Friendly,F,0.15384615384615385,0.38461538461538464,Away
-1571511600.0,H-England,A-Wales,British Home Championship,F,0.42857142857142855,0.1111111111111111,Away
-1570388400.0,H-France,A-Belgium,Friendly,F,0.38461538461538464,0.4166666666666667,Home
-1570388400.0,H-Switzerland,A-Italy,Friendly,F,0.14285714285714285,0.7142857142857143,Home
-1569700800.0,H-Netherlands,A-Denmark,Friendly,F,0.5,0.7916666666666666,Home
-1569268800.0,H-England,A-Scotland,British Home Championship,F,0.375,0.2,Home
-1566417600.0,H-Italy,A-Netherlands,Friendly,F,0.625,0.5,Tie
-1566158400.0,H-Switzerland,A-Netherlands,Friendly,F,0.21428571428571427,0.46153846153846156,Home
-1564344000.0,H-Sweden,A-Switzerland,Friendly,F,0.2,0.26666666666666666,Away
-1563739200.0,H-Norway,A-Denmark,Friendly,F,0.18181818181818182,0.76,Tie
-1562529600.0,H-Switzerland,A-Germany,Friendly,F,0.3125,0.0,Home
-1560715200.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.4791666666666667,0.5094339622641509,Home
-1560110400.0,H-Argentina,A-Uruguay,Copa Newton,F,0.5,0.4897959183673469,Away
-1558900800.0,H-Argentina,A-Uruguay,Copa Premio Honor Argentino,F,0.5,0.4897959183673469,Home
-1555963200.0,H-Chile,A-Brazil,Copa América,F,0.0,0.4,Away
-1555876800.0,H-Uruguay,A-Argentina,Copa América,T,0.46938775510204084,0.5185185185185185,Tie
-1555358400.0,H-Brazil,A-Uruguay,Copa América,T,0.4375,0.4489795918367347,Away
-1555185600.0,H-Chile,A-Argentina,Copa América,F,0.0,0.5185185185185185,Tie
-1554753600.0,H-Argentina,A-Brazil,Copa América,T,0.509090909090909,0.4117647058823529,Home
-1554667200.0,H-Austria,A-Germany,Friendly,F,0.6666666666666666,0.0,Home
-1554062400.0,H-Chile,A-Uruguay,Copa América,F,0.0,0.46938775510204084,Away
-1553457600.0,H-Sweden,A-Denmark,Friendly,F,0.1875,0.72,Away
-1552334400.0,H-England,A-Northern Ireland,British Home Championship,F,0.4444444444444444,0.5,Home
-1552248000.0,H-Germany,A-Hungary,Friendly,F,0.0,1.0,Home
-1542654000.0,H-Scotland,A-Wales,British Home Championship,F,0.16666666666666666,0.125,Home
-1541962800.0,H-France,A-Italy,Friendly,F,0.45454545454545453,0.625,Away
-1540753200.0,H-Belgium,A-France,Friendly,F,0.4,0.36363636363636365,Home
-1540753200.0,H-Italy,A-Switzerland,Friendly,F,0.6666666666666666,0.375,Home
-1540062000.0,H-Wales,A-England,British Home Championship,F,0.14285714285714285,0.5,Tie
-1537988400.0,H-Paraguay,A-Argentina,Friendly,F,0.0,0.5185185185185185,Home
-1537815600.0,H-Scotland,A-England,British Home Championship,F,0.4,0.375,Home
-1537815600.0,H-Wales,A-Northern Ireland,British Home Championship,F,0.125,0.4,Home
-1537383600.0,H-Paraguay,A-Argentina,Friendly,F,0.2,0.509090909090909,Tie
-1535918400.0,H-Switzerland,A-Austria,Friendly,F,0.375,0.75,Tie
-1535572800.0,H-Belgium,A-Italy,Friendly,F,0.375,0.6666666666666666,Away
-1535572800.0,H-Germany,A-Austria,Friendly,F,0.14285714285714285,0.6,Tie
-1535313600.0,H-Netherlands,A-Italy,Friendly,F,0.4,0.7,Tie
-1534708800.0,H-Belgium,A-Netherlands,Friendly,F,0.3333333333333333,0.36363636363636365,Tie
-1534190400.0,H-Belgium,A-England,Friendly,F,0.3,0.3333333333333333,Away
-1533412800.0,H-Japan,A-Philippines,Friendly,T,1.0,0.0,Away
-1532894400.0,H-Hungary,A-Germany,Friendly,F,0.6666666666666666,0.14285714285714285,Home
-1532289600.0,H-Denmark,A-Netherlands,Friendly,F,0.72,0.3333333333333333,Tie
-1529956800.0,H-Canada,A-Scotland,Friendly,F,0.0,0.5,Away
-1524168000.0,H-Costa Rica,A-El Salvador,Friendly,T,0.0,0.0,Home
-1523822400.0,H-Finland,A-Germany,Friendly,F,0.0,0.125,Tie
-1523822400.0,H-Guatemala,A-Costa Rica,Friendly,F,0.0,1.0,Away
-1522609200.0,H-Argentina,A-Brazil,Copa América,F,0.48,0.3888888888888889,Home
-1522609200.0,H-Denmark,A-Norway,Friendly,F,0.68,0.16666666666666666,Home
-1522004400.0,H-Paraguay,A-Uruguay,Copa América,T,0.16666666666666666,0.5227272727272727,Home
-1522004400.0,H-Sweden,A-Denmark,Friendly,F,0.2,0.6923076923076923,Tie
-1521745200.0,H-Brazil,A-Paraguay,Copa América,T,0.3684210526315789,0.2857142857142857,Home
-1521399600.0,H-Argentina,A-Paraguay,Copa América,F,0.49019607843137253,0.25,Home
-1520881200.0,H-Northern Ireland,A-England,British Home Championship,F,0.3333333333333333,0.4,Tie
-1520794800.0,H-Brazil,A-Uruguay,Copa América,T,0.4,0.5,Away
-1520190000.0,H-Argentina,A-Uruguay,Copa América,F,0.5098039215686274,0.5111111111111111,Home
-1519930800.0,H-Uruguay,A-Paraguay,Friendly,F,0.5,0.2222222222222222,Home
-1519585200.0,H-Switzerland,A-Italy,Friendly,F,0.3333333333333333,0.6363636363636364,Tie
-1518980400.0,H-France,A-Netherlands,Friendly,F,0.2727272727272727,0.3076923076923077,Away
-1515956400.0,H-Hungary,A-Poland,Friendly,F,0.75,0.0,Home
-1515956400.0,H-Spain,A-Portugal,Friendly,F,0.0,0.0,Home
-1513537200.0,H-France,A-Belgium,Friendly,F,0.25,0.1111111111111111,Home
-1511809200.0,H-Wales,A-Scotland,British Home Championship,F,0.25,0.5714285714285714,Home
-1508612400.0,H-England,A-Wales,British Home Championship,F,0.3333333333333333,0.42857142857142855,Home
-1507489200.0,H-Belgium,A-Netherlands,Friendly,F,0.125,0.3076923076923077,Home
-1507489200.0,H-Germany,A-Switzerland,Friendly,F,0.14285714285714285,0.3333333333333333,Tie
-1506366000.0,H-England,A-Scotland,British Home Championship,F,0.4444444444444444,0.5,Away
-1505761200.0,H-Belgium,A-Denmark,Friendly,F,0.2222222222222222,0.6538461538461539,Tie
-1505588400.0,H-Netherlands,A-Denmark,Friendly,F,0.25,0.6296296296296297,Home
-1505070000.0,H-Austria,A-Germany,Friendly,F,0.5,0.14285714285714285,Away
-1504465200.0,H-France,A-Spain,Friendly,F,0.3333333333333333,1.0,Away
-1503864000.0,H-Netherlands,A-Belgium,Friendly,F,0.3076923076923077,0.2222222222222222,Away
-1503259200.0,H-Poland,A-Hungary,Friendly,F,0.0,0.8,Away
-1502654400.0,H-Italy,A-Belgium,Friendly,F,0.5555555555555556,0.3,Home
-1502049600.0,H-Sweden,A-Poland,Friendly,F,0.1875,0.0,Away
-1500840000.0,H-Austria,A-Switzerland,Friendly,F,0.42857142857142855,0.35714285714285715,Home
-1500840000.0,H-Denmark,A-Czechoslovakia,Friendly,F,0.5925925925925926,0.0,Away
-1500840000.0,H-Norway,A-France,Friendly,F,0.15384615384615385,0.3333333333333333,Home
-1500494400.0,H-Hungary,A-Switzerland,Friendly,F,0.8,0.3333333333333333,Tie
-1500321600.0,H-New Zealand,A-Australia,Friendly,F,0.0,0.0,Home
-1499716800.0,H-New Zealand,A-Australia,Friendly,F,1.0,0.0,Tie
-1499025600.0,H-Germany,A-Hungary,Friendly,F,0.25,0.6666666666666666,Tie
-1498507200.0,H-New Zealand,A-Australia,Friendly,F,0.5,0.0,Home
-1493582400.0,H-Romania,A-Poland,Friendly,F,0.0,0.3333333333333333,Tie
-1492977600.0,H-Norway,A-Denmark,Friendly,F,0.21428571428571427,0.5714285714285714,Tie
-1492372800.0,H-Brazil,A-Chile,Copa América,F,0.4,0.0,Tie
-1491854400.0,H-Chile,A-Uruguay,Copa América,T,0.0,0.5111111111111111,Away
-1491768000.0,H-Brazil,A-Paraguay,Copa América,F,0.35,0.2,Tie
-1491418800.0,H-Argentina,A-Chile,Copa América,T,0.5208333333333334,0.0,Home
-1491159600.0,H-Brazil,A-Uruguay,Copa América,F,0.3333333333333333,0.5217391304347826,Tie
-1491159600.0,H-Denmark,A-Sweden,Friendly,F,0.5517241379310345,0.17647058823529413,Away
-1491159600.0,H-Yugoslavia,A-Poland,Friendly,F,0.0,0.25,Away
-1490554800.0,H-Argentina,A-Uruguay,Copa América,T,0.5306122448979592,0.5106382978723404,Away
-1490209200.0,H-Paraguay,A-Uruguay,Copa América,T,0.18181818181818182,0.5208333333333334,Home
-1489950000.0,H-Brazil,A-Argentina,Copa América,F,0.3181818181818182,0.52,Home
-1489690800.0,H-Argentina,A-Paraguay,Copa América,T,0.5098039215686274,0.25,Home
-1489431600.0,H-England,A-Northern Ireland,British Home Championship,F,0.4,0.0,Home
-1489345200.0,H-Argentina,A-Chile,Friendly,F,0.5192307692307693,0.0,Home
-1489345200.0,H-Brazil,A-Paraguay,Copa América,F,0.34782608695652173,0.23076923076923078,Home
-1489345200.0,H-Brazil,A-Argentina,Copa Roca,F,0.375,0.5283018867924528,Home
-1488740400.0,H-Brazil,A-Paraguay,Friendly,F,0.4,0.21428571428571427,Home
-1487530800.0,H-Uruguay,A-Argentina,Copa Lipton,F,0.5102040816326531,0.5185185185185185,Home
-1486926000.0,H-Switzerland,A-Netherlands,Friendly,F,0.3125,0.3076923076923077,Home
-1485716400.0,H-Italy,A-Switzerland,Friendly,F,0.6,0.35294117647058826,Tie
-1485111600.0,H-Uruguay,A-Argentina,Copa Premio Honor Uruguayo,F,0.52,0.509090909090909,Home
-1484506800.0,H-Argentina,A-Uruguay,Copa Newton,F,0.5,0.5294117647058824,Tie
-1484506800.0,H-Portugal,A-Spain,Friendly,F,0.0,1.0,Away
-1483210800.0,H-Guatemala,A-Mexico,Friendly,F,0.0,0.0,Away
-1483210800.0,H-Italy,A-Germany,Friendly,F,0.5454545454545454,0.2222222222222222,Home
-1482951600.0,H-Guatemala,A-Mexico,Friendly,F,0.0,1.0,Home
-1482692400.0,H-Guatemala,A-Mexico,Friendly,F,0.3333333333333333,0.5,Away
-1481482800.0,H-Switzerland,A-Austria,Friendly,F,0.3333333333333333,0.5,Home
-1480878000.0,H-Spain,A-France,Friendly,F,1.0,0.3,Home
-1480273200.0,H-Belgium,A-Spain,Friendly,F,0.2727272727272727,1.0,Home
-1478458800.0,H-Belgium,A-France,Friendly,F,0.3333333333333333,0.2727272727272727,Home
-1477767600.0,H-Wales,A-England,British Home Championship,F,0.375,0.45454545454545453,Tie
-1477249200.0,H-Switzerland,A-Hungary,Friendly,F,0.3888888888888889,0.5714285714285714,Away
-1476730800.0,H-Scotland,A-Wales,British Home Championship,F,0.5714285714285714,0.3333333333333333,Home
-1476558000.0,H-England,A-Belgium,Friendly,F,0.4166666666666667,0.38461538461538464,Home
